pid,round,cpu,wc,ram,logged,decided,agr_rounds,restarts,loaded_tail,active_tail,active_front,loaded_front,beb_bc,beb_dir,beb_r,pf_s,pf_r,sent,s_cyc,ack_s,ack_r,ack_cyc,recv,recvtot,aas,aar,lookup_size,acked_size,p_acks_size,send_q_size,susp_size,fl_s,fl_r,fl_rq,receive_q_size
2,69,26683,71386,21300,48,46,190,58,4178,4678,4708,4718,190,766,1449,1526,1449,5210,6550,657,775,0,4559,5903,775,522,333,42190,73,619,0,6666,5507,5507,57
2,70,27005,72402,21300,54,54,185,58,4232,4732,4759,4769,185,626,1237,1366,1238,4674,5971,550,592,0,3792,4893,592,467,245,42701,49,701,0,5775,4991,4991,191
2,71,27831,73479,21148,31,35,128,31,4263,4763,4793,4803,128,530,887,1042,887,3462,4933,336,436,0,2697,3451,436,282,159,43090,23,286,0,4179,3371,3371,139
2,72,28220,74665,21788,13,13,68,35,4276,4776,4802,4812,68,275,430,547,430,3069,3496,277,73,0,931,1059,73,36,391,43254,40,442,0,3302,2461,2460,1694
2,73,28661,75684,21040,46,42,164,77,4322,4822,4852,4862,164,806,1519,1462,1519,4968,6225,692,679,0,4738,6044,679,576,290,44464,51,647,0,6344,4992,4993,647
2,74,29075,76688,21620,24,36,190,92,4346,4846,4876,4886,190,731,1594,1491,1594,5652,7234,840,849,0,4821,6391,849,677,620,45231,129,556,0,7365,6449,6449,714
2,75,29488,77700,21652,59,47,199,86,4405,4905,4935,4945,199,539,1317,1335,1317,4907,6058,843,566,0,4047,5304,566,654,419,45974,79,740,0,6366,5440,5440,860
2,76,29922,78710,21740,39,50,160,70,4444,4944,4974,4984,160,615,1468,1255,1467,4622,5761,597,630,0,4308,5505,630,523,349,46787,72,856,0,5891,4706,4706,66
2,77,30169,79720,22764,19,13,79,50,4463,4963,4993,5001,79,371,569,687,570,3076,3767,740,451,0,1738,2540,451,327,434,47021,52,852,0,4280,3798,3698,1224
2,78,30387,80721,21680,38,33,67,8,4501,5001,5001,5001,67,399,935,667,934,2581,4098,293,526,0,3128,4210,526,498,0,47143,0,2,0,3450,2949,2949,0
2,79,30397,81721,21680,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,2,0,0,0,0,50,0,0,0,47141,0,0,0,50,50,50,0
2,80,30414,82722,21680,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,47141,0,0,0,45,45,45,0
2,81,30425,83723,21680,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,47141,0,0,0,50,50,50,0
2,82,30436,84724,21680,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,47141,0,0,0,50,50,50,0
2,83,30455,85725,21680,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,47141,0,0,0,45,48,48,0
5,0,380,1032,10268,82,89,255,16,1,83,113,123,255,571,2015,1591,2016,4269,5491,330,206,0,4812,5328,206,266,272,399,42,369,0,4855,5619,5619,291
5,1,767,2058,11892,87,79,178,23,1,170,194,204,178,545,1363,1257,1363,4122,5395,468,296,0,4277,4970,296,355,225,698,56,414,0,4926,5162,5162,483
5,2,1129,3070,13044,88,89,253,0,1,258,285,295,253,902,1910,1914,1910,5415,7326,572,581,0,4952,6194,581,613,184,1497,29,425,0,6556,5958,5958,298
5,3,1518,4083,14608,76,79,218,59,1,334,355,365,218,819,1657,1691,1657,5696,7368,574,586,0,5093,6144,586,417,291,2190,52,444,0,6873,6191,6191,358
5,4,1888,5089,14992,107,102,219,11,1,441,471,481,219,917,1422,1793,1422,4914,6715,351,526,0,3745,4787,526,466,94,2663,23,436,0,5764,4422,4422,9
5,5,2197,6095,15888,50,57,234,40,1,491,521,531,234,889,1633,1825,1634,4873,6715,372,406,0,3972,4752,406,330,252,2780,51,428,0,5700,4869,4869,150
5,6,2552,7100,16144,98,93,224,22,89,589,610,620,224,832,1558,1728,1558,5143,6685,512,541,0,4203,5281,541,490,282,3421,35,614,0,6240,5290,5290,179
5,7,2928,8104,16144,88,88,233,16,177,677,707,717,233,926,1587,1858,1586,5324,7261,431,445,0,4138,4990,444,361,350,3888,62,535,0,6060,4980,4980,169
5,8,3298,9107,16144,82,80,212,18,259,759,786,796,212,749,1375,1597,1376,5004,6758,569,377,0,3844,4673,378,412,210,3902,44,378,0,5997,5345,5345,841
5,9,3718,10108,17976,39,42,229,88,298,798,828,838,229,615,1888,1531,1888,5303,6812,781,700,0,5483,6855,700,622,461,5010,88,400,0,6823,6617,6617,603
5,10,4101,11115,17244,90,92,224,39,388,888,918,928,224,437,1841,1333,1841,4202,5411,610,317,0,5369,6357,317,627,396,5396,70,524,0,5140,6192,6192,438
5,11,4481,12117,17372,75,70,211,34,463,963,993,1003,211,770,1594,1614,1593,4896,6611,474,474,0,4634,5612,474,457,287,5984,33,423,0,5888,5252,5252,79
5,12,4879,13123,17372,58,68,129,0,521,1021,1034,1044,129,689,1286,1205,1287,3672,5012,261,357,0,3433,4119,357,290,220,6464,46,288,0,4333,4391,4391,351
5,13,5252,14133,17644,66,60,184,2,587,1087,1117,1127,184,808,1448,1544,1447,4470,5724,480,429,0,4300,5149,429,369,334,6972,69,578,0,5428,4924,4924,126
5,14,5636,15141,17488,36,49,190,55,623,1123,1153,1163,190,785,1463,1545,1464,5262,7047,527,567,0,4492,5580,567,481,183,7535,28,338,0,6399,5602,5602,149
5,15,5995,16143,20048,39,30,175,83,662,1162,1185,1195,175,457,1116,1157,1116,4742,5823,574,315,0,2973,3572,315,257,566,7918,99,414,0,5681,5649,5034,1611
5,16,6394,17170,18244,81,73,225,77,743,1243,1273,1283,225,286,1888,1186,1888,3984,5203,957,577,0,5766,7347,577,952,435,8858,71,381,0,5561,6853,6633,897
5,17,6802,18186,17940,83,86,190,12,826,1326,1353,1363,190,561,1608,1321,1608,4517,5737,547,444,0,5025,6075,444,559,442,9565,80,482,0,5558,5576,5577,399
5,18,7196,19191,18196,72,70,176,14,898,1398,1426,1436,176,753,1363,1457,1363,5019,6478,704,570,0,4444,5681,570,622,345,10278,62,480,0,6339,5913,5913,646
5,19,7589,20204,18172,72,71,204,49,970,1470,1500,1510,204,721,1640,1537,1640,4682,6297,618,673,0,5160,6557,673,670,221,10898,55,401,0,5959,6124,6124,257
5,20,7974,21209,18340,61,71,207,22,1031,1531,1561,1571,207,817,1601,1645,1601,5342,6756,508,524,0,4788,5865,524,507,201,11663,35,633,0,6265,5722,5722,151
5,21,8338,22218,18340,88,84,209,0,1119,1619,1649,1659,209,909,1697,1745,1696,5005,6850,586,648,0,4787,5984,647,500,294,12518,78,534,0,6281,5993,5993,175
5,22,8701,23232,18340,62,62,192,20,1181,1681,1704,1714,192,880,1592,1648,1593,5045,6790,512,513,0,4295,5349,514,495,263,13031,64,437,0,6116,5255,5255,95
5,23,9079,24244,19328,65,60,180,12,1246,1746,1771,1781,180,754,1438,1474,1438,4486,5878,684,451,0,4371,5370,451,507,238,13578,69,519,0,5602,5779,5779,625
5,24,9450,25389,18392,31,37,159,71,1277,1777,1807,1817,159,370,1324,1006,1324,4317,5323,790,680,0,3781,5063,680,561,459,14292,96,519,0,5686,5325,5110,764
5,25,9887,26509,20952,21,19,109,63,1298,1798,1828,1838,109,359,976,795,976,3193,3678,837,391,0,2799,3794,391,563,586,14753,103,829,0,4101,4783,4004,1205
5,26,10296,27515,18348,110,105,221,5,1408,1908,1938,1948,221,551,1797,1435,1797,4095,5996,598,561,0,5174,6436,561,651,199,15016,47,363,0,5299,5590,5590,373
5,27,10768,28524,20652,44,53,182,55,1452,1952,1980,1990,182,650,1268,1378,1268,4273,5354,557,407,0,3384,4165,407,345,423,15526,104,664,0,5282,4684,4683,891
5,28,11169,29531,22356,22,20,155,113,1474,1974,2000,2010,155,517,1131,1137,1132,5606,6501,874,691,0,3257,4604,691,618,687,16348,108,906,0,7193,5980,5290,1612
5,29,11589,30540,23288,27,26,203,121,1501,2001,2031,2041,203,558,1564,1370,1564,6172,7548,1161,676,0,4150,5501,676,643,724,17033,149,900,0,7973,7824,5621,1732
5,30,11991,31559,22560,88,80,253,72,1589,2089,2119,2129,253,148,2303,1160,2303,3733,5592,862,670,0,6104,7905,670,1079,326,17709,46,201,0,5232,6911,6242,69
5,31,12337,32561,22184,154,154,301,0,1743,2243,2273,2283,301,203,2149,1407,2150,3748,4901,433,75,0,4991,5458,75,351,261,17886,44,455,0,4301,5923,5923,534
5,32,12737,33565,21472,73,82,207,5,1816,2316,2346,2356,207,878,1783,1706,1783,4865,6503,550,508,0,4895,5931,508,478,429,18488,86,523,0,5968,5590,5590,193
5,33,13110,34571,21600,69,76,193,15,1885,2385,2415,2425,193,793,1512,1565,1511,4885,6543,576,521,0,4263,5377,521,547,273,18924,63,430,0,6015,5288,5288,123
5,34,13479,35591,21600,66,50,170,15,1951,2451,2481,2491,170,856,1560,1536,1560,4319,5720,491,620,0,4209,5355,620,478,342,19667,88,565,0,5475,5191,5191,0
5,35,13822,36614,21600,72,73,181,10,2023,2523,2553,2563,181,777,1466,1501,1466,4913,6600,697,591,0,4287,5542,591,617,254,20220,54,383,0,6180,5602,5602,218
5,36,14165,37626,21600,103,89,231,33,2126,2626,2656,2666,231,865,1390,1789,1390,5121,6846,517,517,0,3841,4833,517,433,265,20820,49,449,0,6191,5227,5227,612
5,37,14545,38637,21600,77,87,214,23,2203,2703,2733,2743,214,946,1506,1802,1506,5045,6933,329,503,0,3848,4787,503,390,288,21116,60,363,0,5927,4561,4561,386
5,38,14928,39652,21600,78,68,201,31,2281,2781,2807,2817,201,734,1555,1538,1555,4576,6092,549,522,0,4159,5199,522,475,324,21625,53,385,0,5692,5585,5585,779
5,39,15325,40657,21600,59,60,237,58,2340,2840,2870,2880,237,892,1848,1840,1848,5417,7192,555,578,0,4758,5985,578,607,219,22386,32,466,0,6582,5624,5624,456
5,40,15721,41667,21600,93,95,225,6,2433,2933,2963,2973,225,974,1970,1874,1970,5385,7278,476,453,0,4580,5404,453,329,378,22781,76,447,0,6359,5347,5347,399
5,41,16122,42681,21600,52,49,188,47,2485,2985,3014,3024,188,653,1372,1405,1372,4552,5795,778,602,0,4204,5536,602,685,349,23779,77,609,0,5980,5740,5740,609
5,42,16502,43687,21600,62,73,174,11,2547,3047,3077,3087,174,742,1604,1438,1604,4559,6182,623,722,0,4614,6095,722,713,252,24319,57,424,0,5949,5666,5666,180
5,43,16898,44696,21600,74,86,202,4,2621,3121,3151,3161,202,825,1679,1633,1678,4829,6532,516,504,0,4662,5694,504,480,255,24896,60,354,0,5898,5538,5538,24
5,44,17292,45704,21600,77,60,192,32,2698,3198,3227,3237,192,740,1405,1508,1406,4515,5931,632,470,0,4266,5288,470,507,395,25156,75,446,0,5662,5559,5559,304
5,45,17663,46713,21600,78,74,203,18,2776,3276,3306,3316,203,786,1526,1598,1525,4546,6191,402,464,0,4235,5197,463,454,205,25582,30,403,0,5456,5145,5145,265
5,46,18034,47721,21600,70,68,204,26,2846,3346,3376,3386,204,759,1384,1575,1385,4049,5505,356,432,0,3471,4307,433,355,245,26177,35,522,0,4887,4169,4169,158
5,47,18404,48729,21600,51,58,200,61,2897,3397,3427,3437,200,725,1373,1525,1373,4983,6403,452,418,0,4007,4841,418,375,357,26480,91,627,0,5891,5241,5241,567
5,48,18864,49787,22240,35,36,199,97,2932,3432,3462,3472,199,542,1170,1338,1170,4641,5973,739,575,0,3486,4639,575,543,365,27145,92,650,0,5823,5600,5599,1579
5,49,19426,50939,24288,28,20,164,110,2960,3460,3490,3500,164,533,1046,1189,1046,5811,6452,1239,535,0,3499,4551,535,486,892,27952,160,1356,0,7637,6559,4075,1103
5,50,19925,52084,24080,35,33,176,113,2995,3495,3525,3535,176,652,1513,1356,1513,6765,8472,1361,740,0,3422,4891,740,699,912,28996,165,1018,0,8047,6620,5370,1704
5,51,20356,53089,23424,37,56,167,76,3032,3532,3561,3571,167,538,1855,1206,1855,5057,6557,1040,801,0,5068,7069,801,1159,727,30176,160,731,0,6948,7082,5877,512
5,52,20726,54099,23584,79,61,229,97,3111,3611,3634,3644,229,107,1671,1023,1671,3844,5102,954,373,0,5102,6408,373,896,600,30437,127,496,0,5216,6939,6841,954
5,53,21068,55107,23032,127,126,259,9,3238,3738,3759,3769,259,18,2134,1054,2134,2937,4208,762,98,0,5958,6940,98,835,372,30821,66,279,0,3841,6011,6011,25
5,54,21457,56116,23032,94,105,229,6,3332,3832,3862,3872,229,550,1787,1466,1787,4388,5708,760,289,0,4844,5766,289,590,447,31230,86,433,0,5479,5901,5901,167
5,55,21830,57125,23032,54,42,167,54,3386,3886,3916,3926,167,512,953,1180,953,4276,5256,505,317,0,3045,3759,317,364,344,31783,63,653,0,5082,4777,4777,1217
5,56,22230,58160,23896,16,35,109,60,3402,3902,3922,3932,108,641,1248,1074,1248,4292,5653,801,644,0,3631,4692,644,383,587,32334,84,374,0,5781,4431,4431,1016
5,57,22604,59198,23896,73,56,175,17,3475,3975,4001,4011,175,834,1517,1534,1517,4849,6411,617,658,0,4681,6115,658,724,304,33140,62,346,0,5995,5227,5227,294
5,58,22943,60205,23896,71,70,230,49,3546,4046,4075,4085,230,729,1434,1649,1434,4967,6577,495,477,0,4253,5301,477,524,134,33840,17,389,0,5989,5141,5141,134
5,59,23321,61212,23896,72,79,239,37,3618,4118,4147,4157,239,876,1786,1832,1786,5659,7499,472,404,0,4820,5611,404,340,461,34093,76,381,0,6580,5832,5832,360
5,60,23677,62216,23896,62,54,220,50,3680,4180,4210,4220,220,635,1324,1515,1324,4739,6124,367,428,0,3875,4712,428,360,444,34665,70,511,0,5570,4325,4325,12
5,61,24031,63224,23896,50,50,174,49,3730,4230,4250,4260,174,671,1218,1367,1218,4535,6059,473,366,0,3393,4188,366,390,297,34936,56,369,0,5406,4846,4846,686
5,62,24478,64236,24264,32,32,221,93,3762,4262,4292,4302,221,707,1580,1591,1580,5418,6668,622,688,0,4437,5729,688,555,585,35953,104,726,0,6773,5572,5572,545
5,63,24858,65256,23924,37,52,140,57,3799,4299,4329,4339,140,578,1114,1138,1113,4458,5616,660,536,0,4064,5070,536,425,518,36626,91,768,0,5505,4487,4487,57
5,64,25230,66265,23924,76,61,203,15,3875,4375,4405,4415,203,772,1535,1584,1536,5016,6825,714,777,0,4655,6185,777,705,279,37245,44,543,0,6552,6175,6175,49
5,65,25598,67268,23924,70,72,194,19,3945,4445,4475,4485,194,793,1421,1569,1420,4554,6161,337,416,0,3644,4434,415,334,281,37563,48,505,0,5350,4895,4895,521
5,66,26023,68276,24692,53,51,233,94,3998,4498,4528,4538,233,669,1549,1601,1548,5748,7098,839,644,0,4693,6040,645,658,475,38266,105,758,0,7269,6849,6849,1330
5,67,26406,69279,26104,39,39,180,80,4037,4537,4567,4577,180,286,1405,1006,1405,4228,5527,935,635,0,4752,6181,635,750,403,39070,62,481,0,5736,6044,6018,1170
5,68,26821,70292,24000,98,98,213,44,4135,4635,4665,4675,213,609,1740,1461,1740,4507,5952,591,464,0,4975,6198,464,709,206,39839,57,504,0,5612,5578,5578,550
5,69,27197,71308,23872,29,34,162,76,4164,4664,4682,4692,162,690,1438,1338,1438,5544,6923,1017,678,0,4374,5567,678,474,688,40472,135,464,0,7243,5864,5864,956
5,70,27604,72316,23872,61,53,175,19,4225,4725,4755,4765,175,719,1421,1419,1420,4982,6123,746,894,0,4682,6373,893,749,392,41364,67,794,0,6593,6048,6048,671
5,71,27846,73454,23872,11,30,65,28,4236,4736,4758,4768,65,264,667,524,668,2487,3615,333,429,0,2437,3212,430,321,277,41718,36,190,0,3280,3680,3680,1142
5,72,28287,74491,24112,24,17,153,91,4260,4760,4790,4800,153,572,987,1184,987,3924,4329,485,440,0,2471,3233,440,281,748,42356,85,969,0,4836,1983,1982,96
5,73,28690,75508,24116,58,46,138,54,4318,4818,4848,4858,138,567,1204,1119,1203,5059,6489,702,626,0,3972,5086,626,443,546,43036,91,658,0,6432,5687,5687,824
5,74,29055,76513,24116,55,58,186,42,4373,4873,4895,4905,186,782,1587,1526,1587,5517,7193,675,726,0,4771,6181,726,644,262,43592,45,509,0,6957,5986,5986,629
5,75,29383,77515,24372,38,58,152,25,4411,4911,4940,4950,152,737,1322,1345,1322,4194,5791,419,581,0,3973,4933,581,330,288,44161,47,257,0,5244,4673,4673,375
5,76,29872,78527,24372,38,25,195,89,4449,4949,4979,4989,195,630,1181,1410,1181,4883,5780,472,544,0,3477,4416,544,354,458,45062,78,770,0,5928,4312,4312,286
5,77,30203,79535,24372,19,20,142,80,4468,4968,4998,5001,142,486,1067,1054,1066,4140,5371,552,539,0,2848,3820,539,401,401,45598,54,593,0,5266,3595,3595,63
5,78,30585,80536,24320,33,22,75,40,4501,5001,5001,5001,75,263,727,563,727,2405,3551,411,295,0,2310,3074,295,423,0,45778,0,10,0,3149,3011,3011,0
5,79,30600,81537,24320,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,10,0,0,0,0,50,0,0,0,45768,0,0,0,50,50,50,0
5,80,30610,82539,24320,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,45768,0,0,0,45,49,49,0
5,81,30620,83540,24320,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,45768,0,0,0,50,50,50,2
5,82,30629,84541,24320,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,45768,0,0,0,50,50,50,0
5,83,30645,85542,24320,0,0,0,0,4501,5001,5001,5001,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45768,0,0,0,45,45,45,0
3,0,403,1032,8072,109,109,263,0,1,110,140,150,263,938,1675,1990,1675,5071,6636,253,274,0,3912,4480,274,248,182,271,25,425,0,5648,4528,4528,48
3,1,734,2039,9736,69,69,185,14,1,179,209,219,185,744,1286,1484,1287,4100,5631,331,316,0,3249,3865,316,257,220,411,56,378,0,4791,4032,4032,219
3,2,1124,3046,11388,59,65,210,4,1,238,268,278,210,898,1744,1738,1744,4772,6396,645,624,0,4656,5887,624,562,411,1020,87,496,0,6090,5842,5842,206
3,3,1470,4062,12400,89,85,186,21,1,327,355,365,186,807,1529,1551,1529,5033,6541,549,533,0,4624,5698,533,495,384,1519,75,570,0,6132,5752,5752,342
3,4,1837,5079,13020,84,90,214,13,1,411,441,451,214,917,1431,1773,1431,5072,6897,422,554,0,4113,5208,554,491,221,1982,54,518,0,6096,4884,4884,29
3,5,2199,6086,13904,76,69,195,10,1,487,511,521,195,851,1583,1631,1583,4402,6175,468,325,0,3944,4707,325,394,255,2076,53,388,0,5186,4961,4962,285
3,6,2574,7097,14612,80,79,211,13,67,567,597,607,211,810,1512,1654,1512,4990,6659,543,590,0,4362,5447,590,453,249,2830,43,373,0,6173,5571,5571,409
3,7,2951,8098,14612,87,90,206,0,154,654,684,694,206,887,1567,1711,1567,4709,6271,353,486,0,4162,5069,486,373,247,3355,45,522,0,5593,5003,5003,344
3,8,3351,9107,14804,71,88,209,10,225,725,755,765,209,970,1781,1806,1781,5502,7479,484,593,0,4958,6066,593,468,304,3873,53,351,0,6628,5900,5901,194
3,9,3699,10111,14896,92,80,211,5,317,817,843,853,211,889,1649,1733,1649,4863,6471,554,465,0,4493,5493,465,490,254,4259,51,481,0,5927,5394,5394,123
3,10,4025,11116,14896,79,75,220,13,396,896,926,936,220,863,1561,1743,1560,5017,6717,371,547,0,4218,5242,546,429,166,4903,29,524,0,5978,5241,5241,122
3,11,4432,12121,15812,52,54,198,47,448,948,978,988,198,800,1584,1592,1584,5151,6690,544,430,0,4443,5294,431,374,360,5307,84,577,0,6098,5175,5175,10
3,12,4829,13134,15812,73,68,194,23,521,1021,1045,1055,194,729,1527,1505,1528,4467,6166,364,417,0,4109,5031,417,462,157,5938,24,383,0,5245,5144,5144,124
3,13,5257,14254,18708,31,29,224,101,552,1052,1082,1092,224,587,1449,1483,1449,4957,6122,505,361,0,4109,4846,361,336,429,6461,90,701,0,5754,5314,5314,756
3,14,5639,15259,19012,70,70,204,65,622,1122,1148,1158,204,280,1727,1096,1727,4113,5594,772,719,0,4903,6349,719,686,299,6955,60,316,0,5614,6183,6183,590
3,15,6030,16263,19012,92,92,219,0,714,1214,1243,1253,219,845,1641,1721,1641,4877,6492,434,437,0,4395,5284,437,404,215,7422,41,422,0,5769,4849,4849,175
3,16,6400,17283,19012,46,63,166,44,760,1260,1290,1300,166,769,1343,1433,1342,4554,6063,530,672,0,4160,5307,672,426,258,8286,75,346,0,5752,5155,5155,71
3,17,6769,18287,19012,69,64,165,15,829,1329,1359,1369,165,720,1286,1380,1285,4217,5380,528,533,0,3995,5136,533,560,291,8816,39,565,0,5328,5055,5055,21
3,18,7124,19301,19012,71,59,212,7,900,1400,1430,1440,212,746,1440,1594,1441,4755,6468,518,621,0,4151,5279,621,462,210,9472,43,446,0,5938,5523,5523,265
3,19,7482,20303,19012,79,88,210,33,979,1479,1500,1510,210,800,1344,1640,1344,4700,6389,363,458,0,3862,4759,458,389,199,9928,34,397,0,5569,4643,4643,149
3,20,7852,21313,19012,55,48,185,21,1034,1534,1564,1574,185,859,1518,1599,1517,4832,6153,499,470,0,4589,5581,470,478,463,10469,89,675,0,5846,5494,5494,78
3,21,8240,22321,19012,69,82,208,9,1103,1603,1633,1643,208,891,1700,1723,1701,5284,7191,659,611,0,4750,5975,611,565,336,11061,59,491,0,6602,5995,5995,146
3,22,8616,23327,18860,69,56,193,6,1172,1672,1702,1712,193,809,1512,1581,1512,4591,6073,505,593,0,4296,5385,593,456,263,11580,41,590,0,5720,5623,5623,394
3,23,8980,24334,18860,83,94,217,15,1255,1755,1785,1795,217,884,1769,1752,1769,5198,7039,535,567,0,4687,5855,567,551,338,11987,61,501,0,6345,5541,5541,80
3,24,9333,25337,20012,37,24,164,88,1292,1792,1818,1828,164,497,939,1153,939,4522,5277,537,395,0,2599,3338,395,312,541,12285,117,899,0,5504,4882,4882,1624
3,25,9707,26369,20064,0,18,135,99,1292,1792,1822,1832,135,308,931,848,931,3931,4605,863,692,0,2652,3738,692,362,922,13220,112,1085,0,5401,3639,2922,826
3,26,10062,27374,19936,84,67,181,15,1376,1876,1904,1914,181,602,1663,1326,1663,4576,6649,715,618,0,4695,6168,618,810,340,13444,73,349,0,5954,6297,6297,965
3,27,10477,28385,20192,75,84,225,32,1451,1951,1981,1991,225,839,1844,1739,1844,5257,6916,739,612,0,5498,6844,612,684,293,14362,70,458,0,6615,5936,5936,126
3,28,10767,29392,20576,32,17,141,79,1483,1983,2013,2023,141,428,716,992,716,3687,4185,632,341,0,2034,2737,341,333,461,14721,82,955,0,4624,3776,3776,1179
3,29,11191,30394,21948,30,30,170,111,1513,2013,2038,2048,170,632,1509,1312,1509,5787,7193,1037,790,0,4331,5743,790,583,704,15875,126,862,0,7663,7025,6287,1723
3,30,11597,31410,21448,90,90,246,40,1603,2103,2133,2143,246,460,1963,1444,1962,4727,6551,823,780,0,5974,7853,780,1044,213,16626,19,490,0,6375,6529,6278,154
3,31,11986,32419,21232,124,124,275,1,1727,2227,2251,2261,275,981,1927,2081,1928,5756,7952,310,372,0,4721,5377,372,239,300,16789,37,375,0,6488,5397,5397,183
3,32,12340,33425,21232,76,76,219,1,1803,2303,2333,2343,219,889,1744,1765,1744,4951,6789,442,434,0,4689,5531,434,363,275,17097,54,301,0,5872,5515,5515,197
3,33,12679,34429,21080,67,71,206,20,1870,2370,2400,2410,206,836,1555,1660,1555,4537,5906,398,467,0,4209,5143,467,421,310,17682,53,593,0,5452,5028,5028,113
3,34,13083,35431,21080,67,63,205,55,1937,2437,2467,2477,205,741,1548,1561,1547,5105,6803,655,577,0,4082,5245,577,545,355,18042,68,457,0,6382,5663,5663,532
3,35,13464,36444,21080,47,50,231,81,1984,2484,2514,2524,231,741,1601,1665,1600,5212,6627,606,741,0,4290,5610,741,537,440,19185,87,708,0,6604,6008,6008,937
3,36,13855,37455,20952,71,71,217,63,2055,2555,2583,2593,217,448,1896,1316,1896,4825,6597,849,666,0,5829,7351,666,808,399,19874,78,253,0,6381,7207,7207,810
3,37,14236,38467,20952,106,102,254,26,2161,2661,2691,2701,254,326,1994,1342,1993,3722,4955,449,209,0,5263,6043,209,519,266,20311,48,362,0,4425,5323,5323,103
3,38,14591,39482,20952,85,98,205,23,2246,2746,2771,2781,205,746,1635,1566,1636,4787,6344,603,512,0,4629,5654,512,469,282,21093,61,371,0,5914,5968,5968,450
3,39,14968,40488,21208,86,73,207,10,2332,2832,2852,2862,207,870,1656,1698,1655,4972,6665,610,577,0,4324,5516,576,571,258,21633,41,376,0,6202,5548,5548,488
3,40,15342,41495,21720,77,80,244,0,2409,2909,2935,2945,244,974,1970,1950,1969,5285,7157,442,351,0,4790,5571,351,383,374,21999,64,470,0,6119,5404,5404,321
3,41,15725,42498,21720,68,75,168,7,2477,2977,3007,3017,168,728,1467,1400,1468,4393,5871,590,494,0,4081,5103,495,487,289,22502,72,404,0,5527,5352,5352,589
3,42,16144,43508,21712,39,51,174,53,2516,3016,3046,3056,174,678,1435,1374,1435,4831,6157,709,687,0,4321,5669,687,613,480,23354,95,453,0,6272,5529,5529,450
3,43,16533,44523,21712,96,74,223,0,2612,3112,3142,3152,223,888,1693,1780,1693,4968,6692,357,495,0,4410,5362,495,407,359,23710,52,509,0,5864,5210,5210,304
3,44,16907,45535,21712,71,78,199,20,2683,3183,3208,3218,199,764,1575,1560,1574,4805,6550,495,587,0,4647,5738,587,457,302,24474,76,331,0,5898,5434,5434,0
3,45,17284,46543,21712,46,44,165,35,2729,3229,3251,3261,165,691,1251,1351,1252,4431,5741,514,431,0,3459,4339,431,412,400,24829,104,375,0,5423,5309,5309,1004
3,46,17702,47553,21756,65,62,204,23,2794,3294,3322,3332,204,580,1571,1396,1571,4519,5911,643,614,0,4796,6133,614,678,358,25571,62,379,0,5821,6018,6018,911
3,47,18086,48560,21780,70,68,227,94,2864,3364,3394,3404,227,303,1497,1211,1497,4021,5225,614,440,0,4813,5890,440,588,456,26188,54,386,0,5084,6005,6005,1068
3,48,18488,49565,21780,76,81,210,46,2940,3440,3470,3480,210,719,1733,1559,1732,5200,6513,768,657,0,5041,6429,657,682,366,27142,87,632,0,6674,6094,6094,733
3,49,18998,50587,21596,17,25,157,96,2957,3457,3487,3497,157,660,1251,1288,1251,4960,6051,727,633,0,4066,5266,633,530,589,27798,99,830,0,6360,4989,4989,466
3,50,19282,51591,21596,31,21,143,68,2988,3488,3515,3525,143,424,948,996,948,4571,5703,657,578,0,2892,3849,578,351,467,28347,65,694,0,5846,4443,4443,1063
3,51,19654,52604,21700,43,51,205,62,3031,3531,3561,3571,205,770,1635,1590,1634,5206,6787,674,806,0,5323,6845,805,661,362,29577,58,702,0,6734,5926,5926,155
3,52,20016,53607,21700,71,85,172,22,3102,3602,3632,3642,172,779,1428,1467,1429,4491,6336,599,553,0,4222,5310,554,493,228,30120,33,325,0,5658,5123,5123,12
3,53,20393,54609,21700,108,84,244,0,3210,3710,3740,3750,244,917,1574,1893,1573,5485,7304,373,496,0,4076,4941,496,328,268,30445,52,401,0,6399,5066,5066,137
3,54,20750,55616,21700,82,83,219,12,3292,3792,3822,3832,219,891,1521,1767,1522,4824,6600,350,423,0,3778,4617,423,372,219,30734,53,392,0,5583,4930,4930,453
3,55,21158,56626,21700,67,69,193,26,3358,3859,3886,3896,193,805,1621,1577,1621,5125,6567,534,634,0,4986,6115,634,447,458,31632,88,527,0,6338,5858,5858,196
3,56,21505,57644,21700,40,37,164,63,3399,3899,3929,3939,164,597,1075,1253,1074,3906,4927,577,455,0,3214,4148,455,439,265,32112,53,759,0,4979,4054,4054,102
