pid,round,cpu,wc,ram,logged,decided,agr_rounds,restarts,loaded_tail,active_tail,active_front,loaded_front,beb_bc,beb_dir,beb_r,pf_s,pf_r,sent,s_cyc,ack_s,ack_r,ack_cyc,recv,recvtot,aas,aar,lookup_size,acked_size,p_acks_size,send_q_size,susp_size,fl_s,fl_r,fl_rq,receive_q_size
14,70,7274,72488,6016,24,25,69,0,846,1346,1358,1368,69,1090,2326,2401,2326,2802,5017,739,814,0,2813,4589,815,783,238,7649,124,710,0,4535,4527,4527,102
14,71,7385,73504,6016,23,19,52,0,869,1369,1381,1391,52,1064,2048,2052,2048,2825,4521,913,890,0,2961,4826,890,805,396,8030,138,1066,0,4793,4739,4739,19
14,72,7480,74515,6016,14,14,43,0,883,1383,1395,1405,43,838,1629,1655,1630,2455,4605,770,663,0,2377,3915,663,718,177,7666,75,569,0,4068,4399,4399,503
14,73,7567,75522,6016,8,12,28,0,891,1391,1403,1413,28,778,1466,1310,1465,2037,3401,621,733,0,1894,3502,733,705,291,7898,80,517,0,3341,3081,3081,91
14,74,7668,76536,6016,32,28,66,0,923,1423,1435,1445,66,1123,2235,2377,2236,2665,4811,761,790,0,2657,4327,790,710,293,7906,100,748,0,4396,4418,4418,184
14,75,7763,77542,6016,19,21,58,0,942,1442,1454,1464,58,1166,2306,2268,2306,2977,5422,916,955,0,2596,4544,955,824,272,7990,133,628,0,4984,4640,4640,282
14,76,7865,78562,6016,26,24,68,0,968,1468,1480,1490,68,1288,2529,2580,2530,3632,6233,1039,1096,0,3146,5533,1096,1107,359,7900,94,607,0,5927,5280,5280,118
14,77,7963,79575,6016,16,21,55,0,984,1484,1496,1506,55,1179,2307,2224,2306,2747,4822,914,902,0,2802,4829,902,956,298,8218,115,756,0,4743,4767,4767,73
14,78,8055,80576,6016,16,12,29,0,1000,1500,1506,1516,29,602,1169,1153,1170,2263,3861,861,466,0,1514,2533,466,454,278,7841,95,311,0,3770,3698,3698,1262
14,79,8139,81671,6016,4,3,19,8,1004,1504,1516,1526,19,176,286,537,285,352,352,786,1032,0,1204,3265,1032,796,35,8230,12,848,0,2194,2429,1840,4
14,80,8220,82690,6272,2,2,34,22,1006,1506,1518,1528,34,392,565,1038,565,2460,3274,510,196,0,667,1125,196,158,265,8156,136,1170,0,3346,2681,2681,1560
6,0,111,1017,4736,12,12,64,0,1,13,25,35,64,816,1810,2032,1810,2536,3794,537,559,0,1964,3191,559,520,236,439,84,774,0,3832,3191,3191,0
6,1,211,2064,4992,13,13,45,0,1,26,38,48,46,840,1686,1696,1687,2145,3913,881,593,0,2316,3719,593,682,188,304,93,701,0,3799,4691,4691,1047
6,2,306,3076,4992,9,10,36,2,1,35,47,57,35,830,1588,1513,1588,2231,3766,855,919,0,2496,4522,919,905,336,848,112,680,0,4164,3919,3919,444
6,3,411,4092,4992,31,30,80,0,1,66,78,88,80,1342,2768,2862,2767,3567,6363,841,805,0,3611,5529,805,930,371,710,97,746,0,5393,5118,5118,33
6,4,515,5097,5120,17,17,40,0,1,83,95,105,40,901,1681,1661,1682,3006,4808,829,863,0,2633,4344,863,684,356,904,113,605,0,4858,4615,4615,317
6,5,608,6105,5120,20,20,60,0,1,103,115,125,60,1055,2147,2195,2146,2461,4463,743,709,0,2692,4390,709,808,185,1050,88,798,0,4093,4109,4109,36
6,6,729,7154,5120,17,19,59,0,1,120,132,142,59,1074,2265,2195,2265,3121,5149,1212,975,0,3048,5270,975,1083,415,1413,247,965,0,5482,5428,5428,194
6,7,831,8180,5120,18,17,47,0,1,138,150,160,47,962,1875,1855,1875,2554,4755,723,803,0,2641,4419,803,793,457,1150,133,619,0,4260,4231,4231,83
6,8,931,9192,5248,22,21,71,0,1,160,172,182,71,1261,2519,2610,2520,2936,5345,904,895,0,3011,4925,895,847,380,1264,143,820,0,4915,5056,5056,245
6,9,1030,10232,5248,24,24,58,0,1,184,195,205,58,946,2082,2048,2082,2497,4843,779,874,0,2689,4614,874,879,277,1256,117,586,0,4283,4538,4538,179
6,10,1135,11239,5248,14,14,44,0,1,198,209,219,44,726,1527,1562,1527,1972,3411,796,762,0,2268,3943,762,734,228,1663,74,709,0,3690,3764,3764,0
6,11,1211,12247,5248,12,12,32,0,1,210,222,232,32,565,1116,1173,1116,1815,3192,522,738,0,1641,3042,738,520,173,1721,43,505,0,3215,3083,3083,41
6,12,1306,13252,5248,14,14,59,0,1,224,236,246,59,983,2094,2104,2095,2500,4059,784,625,0,2492,4031,625,743,398,2040,130,1050,0,4089,4269,4269,279
6,13,1416,14262,5248,18,19,52,0,1,242,254,264,52,1178,2250,2166,2250,3001,5605,830,960,0,2852,4882,960,892,308,1909,139,612,0,4938,4592,4592,17
6,14,1524,15268,5376,22,21,64,0,1,264,276,286,64,944,2106,2160,2105,3245,5461,922,878,0,3035,4964,877,884,410,2088,129,683,0,5244,5212,5212,265
6,15,1623,16317,5504,23,23,60,0,1,287,299,309,60,1078,2206,2218,2206,3361,5505,873,797,0,2980,4679,798,723,538,2195,160,757,0,5191,4856,4856,444
6,16,1729,17327,5504,20,21,61,0,1,307,319,329,61,1200,2300,2359,2301,2947,5572,881,877,0,2854,4857,877,965,199,2206,96,668,0,4885,4894,4894,481
6,17,1839,18369,5504,25,21,71,0,1,332,344,354,71,1208,2496,2557,2497,3283,5797,936,1143,0,3273,5641,1143,1032,304,2423,123,754,0,5483,5186,5186,57
6,18,1935,19378,5504,20,17,45,0,1,352,364,374,45,893,1752,1748,1752,2738,4749,985,859,0,2304,4140,859,818,379,2217,165,491,0,4639,4561,4561,504
6,19,2041,20387,5504,17,19,52,0,1,369,381,391,52,1048,2028,2036,2028,2476,4370,1092,1041,0,3117,5519,1041,1177,261,2430,128,633,0,4769,5158,5158,143
6,20,2132,21399,5632,6,5,10,0,1,375,387,397,10,95,253,285,253,1586,2039,1652,176,0,313,545,176,40,431,2372,213,465,0,3594,4272,2133,1731
6,21,2223,22570,5888,6,5,47,35,1,381,393,403,47,596,845,1489,844,458,458,800,869,0,1647,3779,869,1060,173,2946,53,1954,0,2191,2689,2048,0
6,22,2336,23648,6144,4,4,29,12,1,385,397,407,29,576,1421,1127,1421,1986,3625,624,741,0,2451,3860,741,487,330,3066,80,1497,0,2998,3853,3853,213
6,23,2437,24677,6144,11,17,22,0,1,396,408,418,22,650,1580,1068,1580,2469,4362,852,993,0,2468,4495,993,854,337,3258,159,672,0,4494,4348,4348,66
6,24,2532,25682,6144,32,27,70,0,1,428,440,450,70,948,2115,2278,2115,3206,5387,797,795,0,2792,4568,795,812,282,3445,68,769,0,4978,4675,4675,173
6,25,2625,26690,6144,18,21,61,0,1,446,458,468,61,1163,2382,2322,2383,2740,5279,734,840,0,2936,4697,840,744,234,3358,79,552,0,4474,4683,4683,159
6,26,2705,27709,6144,23,19,57,0,1,469,481,491,57,1193,2163,2276,2163,2332,4433,738,628,0,2463,3946,628,692,267,3273,66,726,0,3878,4082,4082,299
6,27,2817,28717,6144,27,27,69,0,1,496,508,518,69,1386,2716,2697,2715,3703,6381,1120,1127,0,3336,5826,1126,1173,325,3510,149,746,0,6129,5617,5617,90
6,28,2917,29725,6144,22,23,66,0,18,518,530,540,66,1260,2577,2514,2577,2887,5266,949,928,0,3046,5083,929,935,403,3678,144,881,0,4945,5007,5007,14
6,29,3019,30733,6144,23,22,59,0,41,541,553,563,59,1249,2318,2370,2319,2967,5486,1175,903,0,2843,4887,903,972,400,3434,216,732,0,5205,5155,5155,282
6,30,3114,31740,6144,23,23,60,0,64,564,576,586,60,1207,2375,2347,2374,3030,5505,980,1013,0,3441,5806,1013,1172,261,3593,93,604,0,5203,5690,5690,166
6,31,3206,32749,6144,26,26,77,0,90,590,602,612,77,1220,2576,2683,2576,2889,5309,863,884,0,3150,5044,884,832,418,3698,124,867,0,4816,4908,4908,30
6,32,3307,33757,6144,16,16,38,0,106,606,618,628,38,834,1636,1556,1636,2191,4030,706,663,0,2034,3503,663,656,271,3756,94,584,0,3720,3952,3952,479
6,33,3407,34767,6144,20,24,65,0,126,626,638,648,65,1234,2472,2469,2472,2961,5368,1101,891,0,3233,5408,891,1086,376,3847,159,646,0,5130,4999,4999,70
6,34,3510,35774,6144,22,18,59,0,148,648,660,670,59,1212,2332,2333,2332,2587,4916,900,919,0,3082,5150,919,977,245,3886,110,650,0,4586,5087,5087,28
6,35,3613,36795,6144,26,26,67,0,174,674,686,696,67,1229,2492,2502,2492,3171,5675,1232,946,0,3049,5268,946,1098,412,3942,164,648,0,5199,5347,5347,136
6,36,3714,37812,6144,22,22,48,0,196,696,708,718,48,1026,1963,1938,1963,2706,4733,816,914,0,2784,4798,914,930,351,4103,108,559,0,4596,4766,4766,104
6,37,3821,38851,6144,16,20,59,0,212,712,724,734,59,977,2102,2098,2102,2963,5028,795,764,0,2523,4263,764,806,355,4202,89,592,0,4702,4152,4152,46
6,38,3894,39894,6144,11,7,31,0,223,723,735,745,31,620,1232,1209,1233,1699,2774,497,582,0,1619,2863,582,499,198,4592,46,725,0,2849,2813,2813,79
6,39,3995,40900,6144,23,23,66,0,246,746,758,768,66,1121,2347,2375,2347,3427,5773,1011,915,0,2948,4828,915,787,476,4603,291,755,0,5532,5046,5046,298
6,40,4074,41909,6144,4,11,22,0,250,750,760,770,22,364,894,782,894,1496,2799,694,390,0,1163,2111,390,484,286,4392,81,234,0,2760,3056,3056,1243
6,41,4200,43154,6144,15,12,32,0,265,765,777,787,32,741,1420,1349,1419,2293,3717,927,1253,0,2646,5158,1253,950,425,4700,160,394,0,4396,3716,3716,327
6,42,4294,44165,6144,21,18,61,0,286,786,798,808,61,999,2011,2158,2011,2359,4079,914,853,0,2578,4638,853,1019,320,5033,168,857,0,4306,4450,4450,165
6,43,4403,45179,6144,21,20,57,0,307,807,819,829,57,1254,2364,2337,2364,2720,5061,1143,1025,0,2971,5367,1025,1190,240,5133,98,853,0,5067,5394,5394,192
6,44,4507,46183,6272,16,19,57,0,323,823,835,845,57,1070,2186,2153,2186,3058,5186,889,1040,0,2719,4840,1040,918,162,5184,58,878,0,5147,4802,4802,154
6,45,4603,47187,6272,25,22,62,0,348,848,860,870,62,1154,2258,2332,2258,2890,5298,838,914,0,2668,4483,913,726,425,5085,168,802,0,4821,4576,4576,247
6,46,4700,48230,6272,22,22,60,0,370,870,882,892,60,1140,2325,2280,2324,2678,4964,894,1067,0,2753,5035,1068,1033,109,5403,28,800,0,4811,4711,4711,66
6,47,4793,49241,6272,20,20,68,0,390,890,902,912,68,1196,2382,2488,2382,2776,4864,900,823,0,2822,4516,823,693,396,5513,202,1200,0,4679,4646,4646,196
6,48,4894,50253,6272,20,21,51,0,410,910,922,932,51,1174,2285,2143,2285,2689,5236,844,989,0,2535,4638,989,949,412,5621,168,796,0,4702,4674,4674,232
6,49,5000,51263,6272,24,23,58,0,434,934,946,956,58,1029,2051,2131,2051,2699,5006,852,780,0,2541,4368,780,870,321,5321,103,620,0,4478,4363,4363,250
6,50,5099,52277,6272,17,23,60,0,451,951,963,973,60,1210,2479,2350,2480,3169,5732,988,957,0,2902,5016,957,984,216,5325,89,422,0,5294,5139,5139,373
6,51,5204,53344,6272,24,18,60,0,475,975,987,997,60,977,1960,2117,1960,2359,4001,593,813,0,2601,4277,813,676,343,5815,128,897,0,3945,3957,3957,53
6,52,5310,54353,6272,24,24,65,0,499,999,1011,1021,65,1231,2436,2466,2436,3041,5468,1133,1106,0,2889,5304,1106,1133,350,5854,117,936,0,5455,5277,5277,46
6,53,5414,55370,6272,18,21,54,0,517,1017,1029,1039,54,1012,2104,2038,2104,2961,5194,834,988,0,2708,4683,988,812,234,5883,101,741,0,4912,4704,4704,67
6,54,5544,56400,6272,9,13,36,0,526,1026,1038,1048,36,818,1564,1502,1565,2033,3530,859,806,0,2562,4293,806,765,293,5993,121,746,0,3831,4347,4347,156
6,55,5665,57420,6272,25,18,44,3,551,1051,1063,1073,44,885,1650,1721,1650,2301,4203,830,976,0,2407,4469,976,910,369,6145,101,565,0,4224,4337,4337,79
6,56,5772,58430,6272,24,24,75,0,575,1075,1087,1097,75,1218,2611,2643,2611,3140,5713,808,1067,0,3048,5055,1066,765,386,6234,91,642,0,5158,5118,5118,150
6,57,5885,59448,6272,20,20,55,0,595,1095,1107,1117,55,1200,2288,2245,2288,2823,4760,949,1108,0,3228,5436,1109,917,335,6782,133,967,0,5055,5315,5315,57
6,58,5987,60477,6272,23,22,67,0,618,1118,1130,1140,67,1064,2371,2337,2371,3161,5771,856,1011,0,2860,4916,1011,873,358,6498,86,703,0,5208,5008,5008,149
6,59,6079,61488,6272,7,9,20,0,625,1125,1134,1144,20,382,838,762,839,1685,2766,477,219,0,985,1500,219,226,220,6229,58,384,0,2561,2922,2922,1608
6,60,6144,62534,6272,2,1,22,11,627,1127,1139,1149,22,691,783,1109,782,384,384,598,1018,0,1534,3368,1018,580,166,6668,57,1493,0,2123,2547,1674,4
6,61,6231,63550,6272,24,23,44,11,651,1151,1163,1173,44,677,1944,1513,1945,2933,5472,888,801,0,2618,4530,801,932,136,6738,50,467,0,4802,4526,4526,42
6,62,6326,64558,6272,26,27,58,0,677,1177,1189,1199,58,1171,2290,2273,2290,2318,4367,937,844,0,2729,4633,844,891,258,7017,93,691,0,4279,4780,4780,189
6,63,6433,65566,6272,20,19,52,0,697,1197,1209,1219,52,1104,2105,2092,2106,2717,4439,1046,1058,0,2917,5103,1058,968,488,7498,138,1061,0,4981,5306,5306,392
6,64,6534,66580,6272,24,24,57,0,721,1221,1233,1243,57,1150,2166,2233,2165,3211,5814,874,1092,0,2796,5027,1091,950,264,7182,191,789,0,5326,4704,4704,74
6,65,6634,67632,6272,24,23,56,0,745,1245,1257,1267,56,1055,2044,2119,2045,2411,4681,704,792,0,2502,4166,793,699,335,7178,126,639,0,4088,4240,4240,187
6,66,6744,68650,6272,22,22,63,0,767,1267,1279,1289,63,1175,2428,2372,2428,3377,5605,1157,826,0,3112,5221,826,1107,319,7429,99,783,0,5540,5144,5144,110
6,67,6836,69658,6272,19,19,58,0,786,1286,1298,1308,58,1114,2198,2216,2197,2714,4907,801,786,0,2785,4601,785,855,291,7419,171,806,0,4480,4615,4615,130
6,68,6937,70664,6272,20,24,56,0,806,1306,1318,1328,56,1120,2248,2184,2248,2893,5211,915,908,0,2726,4715,909,905,355,7415,107,672,0,4897,4642,4642,57
6,69,7036,71672,6272,19,16,53,0,825,1325,1337,1347,53,969,1976,1976,1977,2821,4462,972,734,0,2670,4532,734,954,273,7724,82,1007,0,4687,4603,4603,128
6,70,7132,72704,6272,22,22,54,0,847,1347,1359,1369,54,1093,2049,2119,2049,3147,5705,746,802,0,2437,4107,802,697,253,7399,95,568,0,4393,4160,4160,273
6,71,7227,73705,6272,16,20,44,0,863,1363,1375,1385,44,1054,2011,1890,2011,2463,4237,765,719,0,2626,4312,719,794,212,7693,61,684,0,4127,4229,4229,190
6,72,7324,74712,6272,23,18,57,0,886,1386,1398,1408,57,978,1916,2061,1915,2614,4735,640,636,0,2386,3809,636,611,295,7576,126,624,0,4049,3731,3731,112
6,73,7420,75728,6272,12,13,35,0,898,1398,1410,1420,35,644,1380,1309,1380,2145,3520,845,651,0,1701,3221,651,709,326,7796,180,671,0,3761,3402,3402,350
6,74,7522,76776,6272,27,26,75,0,925,1425,1437,1447,75,1180,2552,2605,2551,2717,4917,755,871,0,2848,4727,871,826,528,8167,131,1085,0,4523,4429,4429,52
6,75,7620,77810,6272,24,24,68,0,949,1449,1461,1471,68,1261,2599,2553,2599,3197,6149,874,828,0,3037,4830,827,794,371,7898,195,686,0,5069,4839,4839,77
6,76,7718,78829,6272,19,19,64,0,968,1468,1480,1490,64,1181,2462,2397,2463,3444,5717,723,789,0,3189,4958,790,811,416,7964,101,810,0,5109,5187,5187,332
6,77,7812,79858,6400,22,22,57,0,990,1490,1502,1512,57,1247,2343,2330,2342,2903,5423,902,1005,0,2852,4916,1004,877,388,7827,109,620,0,4989,4854,4854,279
6,78,7891,80871,6400,10,14,31,0,1000,1500,1511,1521,31,499,1180,1088,1181,1945,3447,624,384,0,1308,2067,385,295,307,7696,81,206,0,3134,3068,3068,1339
6,79,7991,81922,6400,5,1,19,7,1005,1505,1517,1527,19,175,350,536,349,1363,1681,597,828,0,1413,3216,828,691,8,8133,4,424,0,2887,1823,1823,21
6,80,8084,82939,6400,7,7,24,0,1012,1512,1524,1534,24,626,1140,1082,1141,1787,2638,550,386,0,1601,2475,386,339,395,8355,171,655,0,2862,2713,2713,273
18,0,108,1055,4864,16,16,61,0,1,17,29,39,61,1243,2154,2402,2155,2723,4251,1005,647,0,2807,4460,647,845,304,449,127,893,0,4575,5187,5187,727
18,1,207,2097,4992,14,15,37,0,1,31,43,53,37,831,1509,1534,1509,2617,4617,836,975,0,2403,4287,974,752,286,315,137,427,0,4547,3988,3988,430
18,2,308,3116,5120,18,21,55,0,1,49,61,71,56,1078,2259,2129,2260,2719,4621,1033,970,0,2964,5211,971,1088,467,758,146,654,0,4903,4992,4992,211
18,3,410,4138,5120,26,22,72,0,1,75,87,97,71,1072,2338,2434,2338,3356,5756,856,824,0,2811,4528,824,723,425,896,212,775,0,5203,4695,4695,378
18,4,520,5192,5120,17,15,50,0,1,92,104,114,50,949,1938,1899,1938,2953,4919,854,900,0,2739,4832,900,1020,205,1022,84,708,0,4845,4691,4691,374
18,5,618,6204,5120,18,18,47,0,1,110,122,132,47,1165,2048,2058,2047,2571,4670,1061,835,0,2760,4729,835,956,298,1082,112,667,0,4647,4557,4558,204
18,6,719,7219,5248,15,17,47,0,1,125,137,147,47,794,1716,1687,1717,2703,4388,904,808,0,2364,4093,808,770,434,1217,135,668,0,4575,4692,4692,826
18,7,823,8229,5248,27,25,56,0,1,152,164,174,56,1234,2215,2298,2214,2970,4995,899,1128,0,3340,5702,1128,1035,394,1503,118,942,0,5156,5110,5110,254
18,8,921,9238,5248,20,20,56,0,1,172,184,194,56,1139,2333,2203,2334,3125,5923,649,868,0,2826,4604,868,741,260,1276,72,457,0,4800,4419,4419,90
18,9,1018,10270,5248,13,13,55,0,1,185,197,207,55,830,1735,1875,1735,2518,4310,746,596,0,2210,3606,596,644,283,1186,84,540,0,3948,3889,3889,431
18,10,1190,11487,5248,14,12,28,0,1,199,211,221,28,571,1137,1103,1138,1876,3115,579,566,0,1651,2854,566,489,408,1398,101,515,0,2928,3143,3144,721
18,11,1281,12513,5504,19,19,46,3,1,218,230,240,46,939,1787,1813,1786,2569,4368,824,889,0,2594,4578,889,891,237,1753,96,530,0,4361,4088,4088,231
18,12,1386,13516,5504,18,18,71,0,1,236,248,258,71,1203,2609,2552,2609,2985,5171,1099,927,0,3210,5414,927,1102,481,2070,203,896,0,5191,5277,5277,94
18,13,1484,14519,5504,18,20,62,0,1,254,266,276,62,1122,2297,2300,2297,2791,5179,1017,812,0,2838,4779,812,967,349,2110,100,808,0,4780,4828,4828,143
18,14,1577,15521,5504,25,23,58,0,1,279,289,299,59,903,1983,2015,1984,2678,4678,795,822,0,2579,4309,822,733,308,2194,97,823,0,4475,4369,4369,204
18,15,1673,16529,5504,16,23,59,0,1,295,307,317,58,1251,2489,2362,2488,3166,5694,920,879,0,3150,5237,879,1027,151,2165,77,657,0,5145,5112,5112,79
18,16,1771,17532,5504,32,25,72,0,1,327,331,341,72,1285,2621,2653,2621,2873,5517,942,964,0,3123,5148,963,893,262,2194,103,666,0,4938,5120,5120,55
18,17,1873,18542,5504,18,20,50,0,1,345,357,367,50,996,1955,1946,1956,2694,4767,713,700,0,2400,3888,701,627,406,2175,123,691,0,4288,4025,4025,192
18,18,1971,19555,5504,21,19,45,0,1,366,378,388,45,933,1841,1788,1840,2291,4007,831,904,0,2448,4407,904,878,225,2618,69,763,0,4205,4415,4415,200
18,19,2076,20561,5632,9,15,39,0,1,375,387,397,39,657,1377,1398,1378,2375,4157,1010,499,0,1735,2885,499,546,377,2169,132,379,0,4044,4033,4033,1348
18,20,2162,21624,5632,7,1,18,6,1,382,394,404,18,231,372,573,371,639,639,1058,903,0,1155,2703,903,483,316,2714,116,952,0,2554,3498,1250,7
18,21,2256,22651,5760,5,5,30,18,1,387,399,409,30,485,850,1055,850,1530,2380,582,343,0,1036,1974,342,471,401,2797,93,1163,0,2610,2622,2622,672
18,22,2360,23661,5760,11,13,44,12,1,398,410,420,44,813,2025,1649,2025,2554,4417,801,962,0,3203,5262,963,902,253,3578,71,949,0,4461,4608,4608,25
18,23,2456,24678,5760,12,16,25,0,1,410,422,432,25,605,1168,1080,1168,1612,3189,727,717,0,1736,3253,716,635,238,3491,96,452,0,3215,3516,3516,290
18,24,2557,25686,5760,23,19,60,0,1,433,445,455,60,1136,2173,2276,2174,2933,4878,797,891,0,2709,4635,892,868,303,3866,113,782,0,4802,4656,4656,311
18,25,2664,26694,5888,25,23,76,0,1,458,470,480,76,1237,2625,2681,2624,3270,5871,947,935,0,3347,5343,934,879,389,3946,195,863,0,5332,5302,5302,269
18,26,2769,27712,5888,20,24,54,0,1,478,490,500,54,1223,2351,2249,2351,2884,5352,1063,1053,0,2867,5107,1054,1009,332,3948,141,648,0,5153,4998,4998,168
18,27,2870,28721,5888,28,26,74,0,6,506,518,528,74,1249,2532,2655,2532,3140,5889,722,903,0,2918,4778,902,785,342,3962,79,554,0,4945,4767,4767,156
18,28,2968,29729,5888,23,21,71,0,29,529,541,551,71,1336,2736,2685,2736,3360,5859,813,863,0,3126,5060,864,891,280,3974,78,740,0,5214,5060,5060,159
18,29,3071,30739,5888,22,22,55,0,51,551,563,573,55,1278,2327,2323,2327,3199,5568,1053,1050,0,2943,5039,1049,873,423,4080,208,694,0,5461,4981,4981,116
18,30,3159,31744,5888,26,26,61,0,77,577,589,599,61,1128,2311,2287,2311,2877,5370,790,875,0,2843,4858,876,961,235,4293,67,782,0,4743,4810,4810,71
18,31,3252,32787,5888,19,20,61,0,96,596,608,618,61,1146,2264,2305,2263,2463,4408,908,807,0,2766,4656,807,905,260,4466,65,1007,0,4338,4594,4594,9
18,32,3346,33790,5888,16,16,47,0,112,612,624,634,47,963,1878,1856,1878,2669,4863,683,707,0,2435,3889,707,580,403,4236,141,669,0,4239,4101,4101,222
18,33,3453,34809,5888,26,25,78,0,138,638,650,660,78,1120,2550,2602,2550,3100,5724,934,969,0,2923,5016,969,952,386,4268,104,647,0,5183,4948,4948,170
18,34,3551,35815,5888,23,25,69,0,161,661,673,683,69,1192,2581,2503,2581,2757,5248,923,779,0,3125,5037,778,960,281,4299,97,659,0,4617,5184,5184,317
18,35,3652,36825,5888,21,19,61,0,182,682,694,704,61,1261,2386,2420,2386,2375,4812,919,873,0,3030,4949,874,865,272,4258,71,642,0,4348,4648,4648,16
18,36,3744,37832,5888,17,17,46,0,199,699,711,721,46,881,1718,1755,1719,2443,3926,678,707,0,2268,3777,707,648,350,4587,110,914,0,4008,3975,3975,229
18,37,3850,38839,6016,12,12,33,0,211,711,723,733,33,870,1586,1497,1585,2428,4114,842,807,0,2468,4227,807,770,428,4718,122,725,0,4237,4061,4061,63
18,38,3938,39846,6016,17,18,39,0,228,728,740,750,39,697,1388,1438,1388,2586,4122,482,633,0,2007,3353,633,556,267,4877,102,627,0,3861,3391,3391,162
18,39,4034,40847,6016,22,21,59,0,250,750,762,772,59,1099,2224,2220,2224,2832,5011,1041,842,0,2802,4730,841,922,361,4936,143,668,0,4894,5166,5166,598
18,40,4152,41909,6016,1,1,13,11,251,751,763,773,13,46,159,293,159,1646,2015,1543,271,0,606,1027,271,110,483,4946,188,690,0,3455,4101,2072,1784
18,41,4271,42956,6016,17,18,34,0,268,768,780,790,34,835,1564,1481,1564,2255,3864,1094,1679,0,2766,6175,1679,1476,337,5399,179,564,0,5055,4674,4674,363
18,42,4371,43960,6016,17,19,56,0,285,785,797,807,56,1120,2284,2184,2284,2488,4586,801,844,0,2942,4984,845,1012,239,5652,123,650,0,4314,4576,4576,28
18,43,4473,44964,6144,29,28,70,0,314,814,826,836,70,1230,2477,2560,2478,3090,5548,1029,889,0,2935,5022,889,1024,423,5494,147,752,0,5168,5147,5147,165
18,44,4583,45973,6144,20,18,67,0,334,834,846,856,67,1180,2463,2453,2462,2867,5236,1073,962,0,3269,5459,962,1053,371,5700,170,836,0,5076,5299,5299,9
18,45,4684,46982,6144,14,14,44,0,348,848,860,870,44,1004,1847,1840,1847,2528,4565,920,818,0,2330,4169,818,851,346,5582,178,639,0,4446,4415,4415,263
18,46,4791,47995,6144,22,23,53,0,370,870,882,892,53,1179,2222,2186,2222,2735,4916,1028,1083,0,3036,5376,1083,1074,308,5876,108,766,0,5026,5242,5242,129
18,47,4896,49042,6144,26,24,63,0,396,896,908,918,63,1209,2434,2406,2434,3055,5532,1041,1113,0,3058,5311,1113,965,277,5941,124,695,0,5389,5299,5299,117
18,48,4997,50046,6144,17,19,53,0,413,913,925,935,53,1095,2138,2102,2138,2571,4710,904,873,0,2619,4548,873,887,313,6036,145,658,0,4528,4523,4523,108
18,49,5098,51057,6144,25,23,66,0,438,938,950,960,66,1123,2343,2377,2343,2772,4858,832,914,0,2816,4827,914,922,327,6399,98,949,0,4697,4820,4820,137
18,50,5201,52062,6144,21,23,52,0,459,959,971,981,52,1199,2205,2187,2205,2683,4834,1020,891,0,2956,4924,891,898,416,6488,151,985,0,4774,4818,4818,31
18,51,5298,53077,6144,17,18,48,0,476,976,988,998,48,882,1815,1794,1815,2691,4911,779,800,0,2253,3984,800,764,309,6256,129,580,0,4426,4104,4104,186
18,52,5403,54098,6144,23,21,68,0,499,999,1011,1021,68,1123,2364,2415,2364,2954,5402,1021,913,0,2896,4877,913,907,363,6274,152,548,0,5068,5098,5098,468
18,53,5510,55120,6144,20,21,59,0,519,1019,1031,1041,59,1093,2175,2214,2174,3252,5488,929,1073,0,3179,5573,1073,1130,161,6402,51,526,0,5434,5254,5254,149
18,54,5606,56162,6144,18,16,46,0,537,1037,1049,1059,46,678,1436,1552,1436,1984,3560,722,672,0,2065,3543,672,641,334,6560,72,567,0,3528,3558,3558,237
18,55,5718,57184,6144,14,14,48,0,551,1051,1063,1073,48,989,1945,1901,1944,2188,3963,831,806,0,2483,4292,805,822,290,6862,140,735,0,3962,4069,4069,49
18,56,5814,58192,6144,26,26,57,0,577,1077,1089,1099,57,1229,2314,2312,2314,3075,5560,941,870,0,2667,4647,870,942,321,6673,108,562,0,5046,4653,4653,55
18,57,5922,59241,6144,25,25,71,0,602,1102,1114,1124,71,1176,2515,2525,2515,3005,5277,1011,950,0,3278,5531,951,1119,313,7020,92,863,0,4808,5299,5299,13
18,58,6022,60250,6144,17,19,59,0,619,1119,1131,1141,59,1053,2197,2174,2197,2920,5439,894,769,0,2742,4574,769,888,185,6807,88,518,0,4760,4580,4580,48
18,59,6134,61263,6144,6,7,17,0,625,1125,1137,1147,17,308,623,631,624,2161,2802,997,263,0,942,1530,263,256,373,6693,132,508,0,3594,2803,2803,1359
18,60,6231,62293,6272,16,16,43,6,641,1141,1153,1163,43,675,1398,1492,1397,1932,3010,623,1261,0,2579,5158,1260,1041,217,7477,66,922,0,3995,4258,3820,38
18,61,6334,63304,6272,20,17,50,0,661,1161,1173,1183,50,962,1969,1912,1969,2770,4862,878,1034,0,2629,4707,1035,871,285,7527,122,742,0,4861,4814,4814,175
18,62,6436,64312,6272,24,24,63,0,685,1185,1197,1207,63,1094,2208,2291,2208,3201,5741,1086,996,0,2938,5112,995,1007,310,7397,108,657,0,5382,5238,5238,318
18,63,6547,65354,6272,17,21,52,0,702,1202,1214,1224,52,1198,2289,2186,2289,3444,5587,917,1146,0,3235,5583,1147,1018,268,7880,65,727,0,5668,5265,5265,0
18,64,6653,66383,6272,25,21,47,0,727,1227,1239,1249,47,1146,1992,2039,1992,2287,4227,874,757,0,2531,4169,757,710,371,7847,158,826,0,4098,4416,4416,247
