pid,round,cpu,wc,m_cmpsd,seq_nr,log,pf_s,pf_r,sent,s_cyc,ack_s,ack_r,ack_cyc,recv,recvtot,aas,aar,fl_s,fl_r
15,33,5889,59042,0,0,0,0,0,0,973906,0,0,18,0,0,0,0,0,0
15,34,6141,61935,0,0,0,0,0,0,1270109,0,0,20,0,0,0,0,0,0
15,35,6359,64648,0,0,0,0,0,0,1073217,0,0,20,0,0,0,0,0,0
15,36,6599,67411,0,0,0,0,0,511,1179954,0,0,21,0,0,0,0,511,0
15,37,6819,69974,0,0,0,0,0,0,1142688,0,0,18,0,0,0,0,0,0
15,38,7036,72677,0,0,0,0,0,290,1043690,0,0,22,0,0,0,0,290,0
15,39,7246,75269,0,0,0,0,0,0,1054108,0,0,18,0,0,0,0,0,0
15,40,7500,78341,0,0,0,0,0,0,1046241,0,0,20,0,0,0,0,0,0
15,41,7727,80933,0,0,0,0,0,0,525876,0,0,18,0,0,0,0,0,0
15,42,8011,84444,0,0,0,0,0,0,961273,0,0,22,0,0,0,0,0,0
15,43,8224,87156,0,0,0,0,0,0,980517,0,0,20,0,0,0,0,0,0
15,44,8311,88173,0,0,0,0,0,0,378565,0,0,8,0,0,0,0,0,0
15,45,8520,90905,0,0,0,0,0,0,997561,0,0,19,0,0,0,0,0,0
15,46,8775,94126,0,0,0,0,0,0,1264543,0,0,23,0,0,0,0,0,0
15,47,9012,97386,0,0,0,0,0,0,1171719,0,0,24,0,0,0,0,0,0
15,48,9226,100238,0,0,0,0,0,0,1148912,0,0,21,0,0,0,0,0,0
15,49,9452,103154,0,0,0,0,0,0,1104855,0,0,23,0,0,0,0,0,0
15,50,9670,106077,0,0,0,0,0,0,998353,0,0,22,0,0,0,0,0,0
15,51,9887,109009,0,0,0,0,0,0,987307,0,0,21,0,0,0,0,0,0
15,52,9959,110011,0,0,0,0,0,0,314617,0,0,8,0,0,0,0,0,0
15,53,10193,113267,0,0,0,0,0,0,1100868,0,0,23,0,0,0,0,0,0
15,54,10439,116514,0,0,0,0,0,0,1076059,0,0,22,0,0,0,0,0,0
15,55,10508,117604,0,0,0,0,0,0,281937,0,0,8,0,0,0,0,0,0
15,56,10579,118613,0,0,0,0,0,0,383973,0,0,8,0,0,0,0,0,0
19,0,146,3446,2,8,8,2,0,7,651526,0,0,8,0,0,0,0,7,0
19,1,252,4556,510,4088,1338,510,0,1,576406,0,0,9,0,0,0,0,1,0
19,2,363,6316,0,0,2352,0,0,4089,958092,0,0,14,0,0,0,0,1022,0
19,3,511,8355,0,0,398,0,0,512,1091874,0,0,13,0,0,0,0,511,0
19,4,678,9933,0,0,0,0,0,511,770404,0,0,12,0,0,0,0,511,0
19,5,881,11930,0,0,0,0,0,1,1059747,0,0,16,0,0,0,0,1,0
19,6,1058,13628,0,0,0,0,0,0,847789,0,7,14,0,7,7,0,7,7
19,7,1191,15403,512,4096,778,0,0,3902,894337,0,11,12,0,11,11,0,2565,5
19,8,1284,17310,0,0,2352,0,0,1024,862422,0,323,15,0,323,323,0,642,323
19,9,1448,19245,0,0,966,0,0,2,895188,0,150,15,0,150,150,0,1,0
19,10,1624,21070,0,0,0,0,0,319,817549,0,404,12,0,404,404,0,131,131
19,11,1834,23225,0,0,0,0,0,511,1044510,0,289,17,0,289,289,0,289,289
19,12,1934,24277,0,0,0,0,0,318,479655,0,36,8,0,36,36,0,354,36
19,13,2194,26857,0,0,0,0,0,0,1241218,0,0,20,0,0,0,0,0,0
19,14,2392,29058,0,0,0,0,0,0,967076,0,0,17,0,0,0,0,0,0
19,15,2630,31396,0,0,0,0,0,0,1164882,0,0,18,0,0,0,0,0,0
19,16,2790,32487,0,0,0,0,0,318,370872,0,0,7,0,0,0,0,318,0
19,17,2993,34670,0,0,0,0,0,0,992274,0,12,17,0,12,12,0,10,10
19,18,3092,35800,0,0,0,0,0,0,463152,0,6,8,0,6,6,0,6,6
19,19,3180,36899,0,0,0,0,0,0,461472,0,22,8,0,22,22,0,22,22
19,20,3290,37959,0,0,0,0,0,0,534621,0,0,7,0,0,0,0,0,0
19,21,3466,40077,0,0,0,0,0,511,852334,0,1,16,0,1,1,0,1,1
19,22,3657,42373,0,0,0,0,0,0,893496,0,16,17,0,16,16,0,7,7
19,23,3887,44998,0,0,0,0,0,0,1120217,0,11,18,0,11,11,0,0,0
19,24,3992,46066,0,0,0,0,0,0,572576,0,0,8,0,0,0,0,0,0
19,25,4224,48869,0,0,0,0,0,160,1027838,0,0,21,0,0,0,0,160,0
19,26,4316,49917,0,0,0,0,0,0,458815,0,0,7,0,0,0,0,0,0
19,27,4546,52590,0,0,0,0,0,0,1087984,0,0,18,0,0,0,0,0,0
19,28,4649,53688,0,0,0,0,0,0,468590,0,0,8,0,0,0,0,0,0
19,29,4872,56460,0,0,0,0,0,0,1224690,0,0,20,0,0,0,0,0,0
19,30,4965,57578,0,0,0,0,0,0,472958,0,0,8,0,0,0,0,0,0
19,31,5169,60110,0,0,0,0,0,0,1072182,0,0,18,0,0,0,0,0,0
19,32,5259,61217,0,0,0,0,0,0,391851,0,0,8,0,0,0,0,0,0
19,33,5445,63522,0,0,0,0,0,0,955636,0,0,16,0,0,0,0,0,0
19,34,5703,66682,0,0,0,0,0,0,1096105,0,0,23,0,0,0,0,0,0
19,35,5894,69102,0,0,0,0,0,0,640614,0,0,16,0,0,0,0,0,0
19,36,6171,72694,0,0,0,0,0,511,1016596,0,0,23,0,0,0,0,0,0
19,37,6379,75168,0,0,0,0,0,0,916002,0,0,18,0,0,0,0,0,0
19,38,6457,76235,0,0,0,0,0,0,386640,0,0,8,0,0,0,0,0,0
19,39,6679,79006,0,0,0,0,0,0,1022206,0,0,20,0,0,0,0,0,0
19,40,6758,80123,0,0,0,0,0,0,411863,0,0,7,0,0,0,0,0,0
19,41,7020,83554,0,0,0,0,0,160,1282478,0,0,26,0,0,0,0,0,0
19,42,7287,87004,0,0,0,0,0,0,1293648,0,0,25,0,0,0,0,0,0
19,43,7506,89889,0,0,0,0,0,0,1078656,0,0,21,0,0,0,0,0,0
19,44,7714,92771,0,0,0,0,0,0,1114006,0,0,19,0,0,0,0,0,0
19,45,7953,95821,0,0,0,0,0,0,1139140,0,0,25,0,0,0,0,0,0
19,46,8210,99311,0,0,0,0,0,0,1161638,0,0,25,0,0,0,0,0,0
19,47,8441,102435,0,0,0,0,0,0,1129146,0,0,23,0,0,0,0,0,0
19,48,8684,105844,0,0,0,0,0,0,1067870,0,0,24,0,0,0,0,0,0
19,49,9119,111848,0,0,0,0,0,0,2161408,0,0,42,0,0,0,0,0,0
7,0,332,1039,512,4096,4096,512,0,3584,1463927,0,0,9,0,0,0,0,3584,0
7,1,649,2077,0,0,0,0,0,512,1306119,0,0,9,0,0,0,0,512,0
7,2,1007,3474,0,0,0,0,0,512,1829203,0,0,12,0,0,0,0,0,0
7,3,1295,4701,0,0,0,0,0,512,1488673,0,0,11,0,0,0,0,512,0
7,4,1524,5900,0,0,0,0,0,0,1139728,0,0,10,0,0,0,0,0,0
7,5,1689,6926,0,0,0,0,0,0,821821,0,0,9,0,0,0,0,0,0
7,6,1903,8361,0,0,0,0,0,0,1050489,0,0,12,0,0,0,0,0,0
7,7,2081,9558,1,1,0,1,0,512,851404,0,75,10,0,75,75,0,75,75
7,8,2268,10825,0,0,0,0,0,7,888438,0,151,11,0,151,151,0,130,126
7,9,2442,12234,511,4095,1954,511,0,1027,834381,0,275,12,0,275,275,0,1301,275
7,10,2589,13558,0,0,2142,0,0,3063,879431,0,123,11,0,123,123,0,1559,28
7,11,2717,14588,0,0,0,0,0,2,563180,0,281,8,0,281,281,0,283,281
7,12,2898,15999,0,0,0,0,0,510,946669,0,111,11,0,111,111,0,110,110
7,13,3060,17427,0,0,0,0,0,607,740788,0,0,12,0,0,0,0,606,0
7,14,3175,18460,0,0,0,0,0,0,502059,0,0,7,0,0,0,0,0,0
7,15,3370,20016,0,0,0,0,0,1,937491,0,8,13,0,8,8,0,7,7
7,16,3585,21749,0,0,0,0,0,291,1126023,0,15,15,0,15,15,0,298,8
7,17,3760,23301,0,0,0,0,0,0,867958,0,9,12,0,9,9,0,4,4
7,18,3877,24351,0,0,0,0,0,0,566268,0,4,8,0,4,4,0,4,4
7,19,3993,25381,0,0,0,0,0,0,572513,0,0,8,0,0,0,0,0,0
7,20,4125,26470,0,0,0,0,0,0,507824,0,0,8,0,0,0,0,0,0
7,21,4355,28659,0,0,0,0,0,2,1073249,0,0,16,0,0,0,0,1,0
7,22,4569,30686,0,0,0,0,0,290,1034614,0,0,15,0,0,0,0,0,0
7,23,4832,32413,0,0,0,0,0,0,1603313,0,0,14,0,0,0,0,0,0
7,24,5002,34109,0,0,0,0,0,312,821935,0,0,12,0,0,0,0,312,0
7,25,5221,36215,0,0,0,0,0,0,1025271,0,0,15,0,0,0,0,0,0
7,26,5393,37931,0,0,0,0,0,0,942138,0,0,13,0,0,0,0,0,0
7,27,5569,39840,0,0,0,0,0,0,863037,0,0,15,0,0,0,0,0,0
7,28,5793,41991,0,0,0,0,0,0,996470,0,0,16,0,0,0,0,0,0
7,29,5993,44184,0,0,0,0,0,1,982158,0,0,18,0,0,0,0,1,0
7,30,6236,46672,0,0,0,0,0,291,1211076,0,0,21,0,0,0,0,0,0
7,31,6445,48864,0,0,0,0,0,0,988632,0,0,18,0,0,0,0,0,0
7,32,6672,51270,0,0,0,0,0,0,1071342,0,0,19,0,0,0,0,0,0
7,33,6838,53314,0,0,0,0,0,0,843015,0,0,14,0,0,0,0,0,0
7,34,7036,55385,0,0,0,0,0,0,982655,0,0,16,0,0,0,0,0,0
7,35,7213,57533,0,0,0,0,0,0,728192,0,0,16,0,0,0,0,0,0
7,36,7404,59704,0,0,0,0,0,0,899319,0,0,16,0,0,0,0,0,0
7,37,7496,60790,0,0,0,0,0,0,462940,0,0,8,0,0,0,0,0,0
7,38,7716,63206,0,0,0,0,0,0,1087257,0,0,18,0,0,0,0,0,0
7,39,7815,64344,0,0,0,0,0,0,493413,0,0,10,0,0,0,0,0,0
7,40,8016,66818,0,0,0,0,0,312,1075049,0,0,19,0,0,0,0,312,0
7,41,8107,67867,0,0,0,0,0,0,392364,0,0,7,0,0,0,0,0,0
7,42,8350,70679,0,0,0,0,0,0,1198508,0,0,23,0,0,0,0,0,0
7,43,8577,73441,0,0,0,0,0,0,1162838,0,0,18,0,0,0,0,0,0
7,44,8796,76225,0,0,0,0,0,0,1076443,0,0,21,0,0,0,0,0,0
7,45,9022,78967,0,0,0,0,0,292,1065236,0,0,21,0,0,0,0,291,0
7,46,9111,80024,0,0,0,0,0,0,486941,0,0,7,0,0,0,0,0,0
7,47,9287,82178,0,0,0,0,0,0,887449,0,0,16,0,0,0,0,0,0
7,48,9513,85040,0,0,0,0,0,0,1032887,0,0,20,0,0,0,0,0,0
7,49,9750,87992,0,0,0,0,0,0,969670,0,1,20,0,1,1,0,1,1
7,50,10032,91541,0,0,0,0,0,0,741000,0,23,23,0,23,23,0,8,8
7,51,10129,92638,0,0,0,0,0,0,396056,0,2,7,0,2,2,0,2,2
7,52,10324,95151,0,0,0,0,0,0,808384,0,23,18,0,23,23,0,23,23
7,53,10596,98408,0,0,0,0,0,0,1239936,0,25,22,0,25,25,0,8,8
7,54,10814,101114,0,0,0,0,0,0,1071739,0,20,20,0,20,20,0,11,11
7,55,11029,103957,0,0,0,0,0,0,1066090,0,19,19,0,19,19,0,10,10
7,56,11107,105033,0,0,0,0,0,0,387800,0,1,6,0,1,1,0,1,1
7,57,11194,106111,0,0,0,0,0,0,395266,0,0,8,0,0,0,0,0,0
7,58,11281,107148,0,0,0,0,0,0,469256,0,0,7,0,0,0,0,0,0
7,59,11534,110393,0,0,0,0,0,0,1162684,0,0,25,0,0,0,0,0,0
7,60,11750,113322,0,0,0,0,0,0,997431,0,0,22,0,0,0,0,0,0
7,61,11955,116258,0,0,0,0,0,0,974313,0,0,22,0,0,0,0,0,0
7,62,12200,119718,0,0,0,0,0,0,1143684,0,0,23,0,0,0,0,0,0
7,63,12280,120779,0,0,0,0,0,0,396537,0,0,8,0,0,0,0,0,0
7,64,12518,124000,0,0,0,0,0,0,925315,0,0,23,0,0,0,0,0,0
7,65,12744,127179,0,0,0,0,0,0,1175801,0,0,22,0,0,0,0,0,0
23,0,78,5122,512,4096,2522,512,0,3072,487242,0,0,9,0,0,0,0,3072,0
23,1,230,7549,0,0,1574,0,0,1536,1020214,0,0,19,0,0,0,0,512,0
23,2,429,9691,0,0,0,0,0,512,999709,0,0,16,0,0,0,0,512,0
23,3,635,12002,0,0,0,0,0,0,1069201,0,0,15,0,0,0,0,0,0
23,4,806,14071,0,0,0,0,0,512,831638,0,0,16,0,0,0,0,512,0
23,5,964,15968,0,0,0,0,0,0,800079,0,0,14,0,0,0,0,0,0
23,6,1173,18404,0,0,0,0,0,0,970563,0,0,19,0,0,0,0,0,0
23,7,1389,20909,0,0,0,0,0,0,1153268,0,0,19,0,0,0,0,0,0
23,8,1628,23514,0,0,0,0,0,512,1225648,0,0,18,0,0,0,0,0,0
23,9,1716,24581,0,0,0,0,0,0,425917,0,0,8,0,0,0,0,0,0
23,10,1912,26865,0,0,0,0,0,0,1006439,0,0,19,0,0,0,0,0,0
23,11,2000,27993,0,0,0,0,0,0,476782,0,0,8,0,0,0,0,0,0
23,12,2256,30995,0,0,0,0,0,0,1284839,0,0,20,0,0,0,0,0,0
23,13,2478,33718,0,0,0,0,0,0,1121262,0,0,21,0,0,0,0,0,0
23,14,2702,36490,0,0,0,0,0,0,1069183,0,0,20,0,0,0,0,0,0
23,15,2891,38724,0,0,0,0,0,512,912825,0,0,16,0,0,0,0,512,0
23,16,3108,41506,0,0,0,0,0,0,1019882,0,0,20,0,0,0,0,0,0
23,17,3188,42573,0,0,0,0,0,0,393665,0,0,6,0,0,0,0,0,0
23,18,3406,45120,0,0,0,0,0,0,448566,0,0,17,0,0,0,0,0,0
23,19,3666,48436,0,0,0,0,0,0,979912,0,0,21,0,0,0,0,0,0
23,20,3865,50960,0,0,0,0,0,0,815406,0,0,17,0,0,0,0,0,0
23,21,4117,53990,0,0,0,0,0,0,1159741,0,0,24,0,0,0,0,0,0
23,22,4207,55068,0,0,0,0,0,0,423626,0,0,7,0,0,0,0,0,0
23,23,4464,58358,0,0,0,0,0,0,1257776,0,0,24,0,0,0,0,0,0
23,24,4733,61678,0,0,0,0,0,0,1298893,0,0,23,0,0,0,0,0,0
23,25,4801,62746,0,0,0,0,0,0,400841,0,0,8,0,0,0,0,0,0
23,26,5032,65784,0,0,0,0,0,0,1084707,0,0,23,0,0,0,0,0,0
23,27,5261,68685,0,0,0,0,0,0,1086849,0,0,21,0,0,0,0,0,0
23,28,5494,71944,0,0,0,0,0,512,1032133,0,0,26,0,0,0,0,0,0
23,29,5576,73070,0,0,0,0,0,0,384506,0,0,8,0,0,0,0,0,0
23,30,5802,76286,0,0,0,0,0,0,1134706,0,0,22,0,0,0,0,0,0
23,31,6024,79367,0,0,0,0,0,0,921503,0,0,23,0,0,0,0,0,0
23,32,6100,80438,0,0,0,0,0,0,359157,0,0,7,0,0,0,0,0,0
27,0,95,6944,205,1633,1346,205,0,1640,1134410,0,0,23,0,0,0,0,1640,0
27,1,209,9985,0,0,0,0,0,204,393103,0,0,8,0,0,0,0,204,0
27,2,271,11062,307,2463,1176,307,0,923,346997,0,0,7,0,0,0,0,923,0
27,3,392,14292,0,0,1176,0,0,2046,1116898,0,0,22,0,0,0,0,307,0
27,4,660,17852,0,0,398,0,0,512,1408217,0,0,26,0,0,0,0,1,0
27,5,866,20761,512,4096,778,512,0,2461,995606,0,343,23,0,343,343,0,2712,251
27,6,973,23523,0,0,0,0,0,2424,897625,0,303,20,0,303,303,0,722,209
27,7,1080,26193,0,0,1176,0,0,593,941313,0,190,19,0,190,190,0,0,0
27,8,1230,29237,0,0,2142,0,0,276,994044,0,450,22,0,450,450,0,371,95
27,9,1505,32842,0,0,0,0,0,512,1286569,0,297,25,0,297,297,0,0,0
27,10,1582,33992,0,0,0,0,0,0,334151,0,0,8,0,0,0,0,0,0
27,11,1827,37441,0,0,0,0,0,0,1067039,0,0,25,0,0,0,0,0,0
3,0,339,1056,1536,12288,11702,1536,0,7785,1741271,0,233,11,0,233,233,0,8018,233
3,1,695,2314,0,0,586,0,0,1832,1416413,0,296,9,0,296,296,0,2039,216
3,2,1025,3551,0,0,0,0,0,590,1628077,0,410,11,0,410,410,0,676,382
3,3,1283,4629,0,0,0,0,0,290,1211056,0,332,10,0,332,332,0,621,331
3,4,1511,5665,0,0,0,0,0,294,1156851,0,387,9,0,387,387,0,681,387
3,5,1690,6794,0,0,0,0,0,0,815230,0,279,9,0,279,279,0,278,278
3,6,1853,7830,0,0,0,0,0,0,723326,0,278,7,0,278,278,0,278,278
3,7,2096,9336,0,0,0,0,0,299,1136521,0,667,13,0,667,667,0,744,445
3,8,2250,10373,0,0,0,0,0,281,780674,0,440,8,0,440,440,0,666,385
3,9,2496,11949,0,0,0,0,0,0,1166471,0,496,13,0,496,496,0,331,331
3,10,2705,13489,0,0,0,0,0,0,955677,0,329,14,0,329,329,0,109,109
3,11,2894,14973,0,0,0,0,0,0,967677,0,0,12,0,0,0,0,0,0
3,12,3080,16384,0,0,0,0,0,0,930063,0,0,12,0,0,0,0,0,0
3,13,3264,17842,0,0,0,0,0,580,847968,0,0,12,0,0,0,0,580,0
3,14,3433,19147,0,0,0,0,0,0,824958,0,0,10,0,0,0,0,0,0
3,15,3552,20190,0,0,0,0,0,0,579456,0,0,9,0,0,0,0,0,0
3,16,3751,21785,0,0,0,0,0,0,941433,0,0,13,0,0,0,0,0,0
3,17,3884,22836,0,0,0,0,0,0,654049,0,0,9,0,0,0,0,0,0
3,18,4094,24617,0,0,0,0,0,0,1027389,0,0,14,0,0,0,0,0,0
3,19,4275,26267,0,0,0,0,0,0,789995,0,0,12,0,0,0,0,0,0
3,20,4452,27886,0,0,0,0,0,0,814315,0,0,13,0,0,0,0,0,0
3,21,4559,28976,0,0,0,0,0,0,569614,0,0,8,0,0,0,0,0,0
3,22,4766,30883,0,0,0,0,0,0,970571,0,0,15,0,0,0,0,0,0
3,23,4952,32750,0,0,0,0,0,0,961082,0,0,14,0,0,0,0,0,0
3,24,5118,34476,0,0,0,0,0,580,834082,0,0,14,0,0,0,0,290,0
3,25,5320,36382,0,0,0,0,0,0,981176,0,0,14,0,0,0,0,0,0
3,26,5509,38298,0,0,0,0,0,0,961390,0,0,16,0,0,0,0,0,0
3,27,5619,39365,0,0,0,0,0,0,533597,0,0,8,0,0,0,0,0,0
3,28,5796,41122,0,0,0,0,0,0,851708,0,0,12,0,0,0,0,0,0
3,29,5896,42168,0,0,0,0,0,0,486514,0,0,7,0,0,0,0,0,0
3,30,6094,44195,0,0,0,0,0,0,992188,0,0,16,0,0,0,0,0,0
3,31,6323,46656,0,0,0,0,0,0,1086663,0,0,21,0,0,0,0,0,0
3,32,6556,49039,0,0,0,0,0,0,1121079,0,0,19,0,0,0,0,0,0
3,33,6774,51306,0,0,0,0,0,0,989620,0,0,18,0,0,0,0,0,0
3,34,6954,53319,0,0,0,0,0,0,886983,0,0,14,0,0,0,0,0,0
3,35,7051,54369,0,0,0,0,0,0,477244,0,0,7,0,0,0,0,0,0
3,36,7266,56850,0,0,0,0,0,0,1046146,0,0,18,0,0,0,0,0,0
3,37,7344,57919,0,0,0,0,0,0,368492,0,0,8,0,0,0,0,0,0
3,38,7443,58969,0,0,0,0,0,0,485791,0,0,7,0,0,0,0,0,0
3,39,7532,60057,0,0,0,0,0,0,359483,0,0,8,0,0,0,0,0,0
3,40,7716,62184,0,0,0,0,0,0,965165,0,0,16,0,0,0,0,0,0
3,41,7935,64610,0,0,0,0,0,0,1032563,0,0,18,0,0,0,0,0,0
3,42,8022,65698,0,0,0,0,0,0,484031,0,0,8,0,0,0,0,0,0
3,43,8254,68312,0,0,0,0,0,580,1178814,0,0,20,0,0,0,0,281,0
3,44,8343,69372,0,0,0,0,0,0,403853,0,0,7,0,0,0,0,0,0
3,45,8422,70427,0,0,0,0,0,0,392971,0,0,8,0,0,0,0,0,0
3,46,8511,71514,0,0,0,0,0,0,498724,0,0,9,0,0,0,0,0,0
3,47,8742,74248,0,0,0,0,0,0,1101753,0,0,19,0,0,0,0,0,0
3,48,8989,77279,0,0,0,0,0,0,1192730,0,0,23,0,0,0,0,0,0
3,49,9069,78316,0,0,0,0,0,0,380632,0,0,7,0,0,0,0,0,0
3,50,9316,81188,0,0,0,0,0,0,1160176,0,0,23,0,0,0,0,0,0
3,51,9403,82275,0,0,0,0,0,0,498825,0,0,8,0,0,0,0,0,0
3,52,9494,83333,0,0,0,0,0,0,388876,0,0,8,0,0,0,0,0,0
3,53,9731,86273,0,0,0,0,0,0,1072032,0,0,21,0,0,0,0,0,0
3,54,9946,89309,0,0,0,0,0,0,888664,0,0,21,0,0,0,0,0,0
3,55,10241,92835,0,0,0,0,0,0,1003200,0,0,24,0,0,0,0,0,0
3,56,10318,93883,0,0,0,0,0,0,284222,0,0,6,0,0,0,0,0,0
3,57,10560,96885,0,0,0,0,0,0,1059780,0,0,21,0,0,0,0,0,0
3,58,10766,99546,0,0,0,0,0,0,989891,0,0,20,0,0,0,0,0,0
3,59,11021,102777,0,0,0,0,0,0,1217458,0,0,23,0,0,0,0,0,0
3,60,11249,105989,0,0,0,0,0,0,1095719,0,0,24,0,0,0,0,0,0
3,61,11470,108965,0,0,0,0,0,0,1107597,0,0,21,0,0,0,0,0,0
3,62,11675,111749,0,0,0,0,0,0,940155,0,0,20,0,0,0,0,0,0
3,63,11757,112789,0,0,0,0,0,0,373681,0,0,8,0,0,0,0,0,0
3,64,11983,115850,0,0,0,0,0,0,1071854,0,0,23,0,0,0,0,0,0
3,65,12259,119463,0,0,0,0,0,0,1277115,0,0,27,0,0,0,0,0,0
3,66,12339,120614,0,0,0,0,0,0,386353,0,0,8,0,0,0,0,0,0
3,67,12408,121635,0,0,0,0,0,0,374161,0,0,7,0,0,0,0,0,0
3,68,12657,125265,0,0,0,0,0,0,1037726,0,0,26,0,0,0,0,0,0
3,69,12739,126355,0,0,0,0,0,0,415279,0,0,8,0,0,0,0,0,0
3,70,12813,127443,0,0,0,0,0,0,338493,0,0,8,0,0,0,0,0,0
11,0,153,1428,512,4096,4096,512,0,3992,1362747,0,0,11,0,0,0,0,3992,0
11,1,387,2694,0,0,0,0,0,131,836045,0,0,9,0,0,0,0,130,0
11,2,545,3752,512,4096,1954,512,0,1876,800792,0,27,8,0,27,27,0,1418,27
11,3,707,5366,0,0,2142,0,0,3001,1101590,0,1,13,0,1,1,0,1464,1
11,4,880,6454,0,0,0,0,0,414,783040,0,97,9,0,97,97,0,498,84
11,5,1080,7772,0,0,0,0,0,0,952506,0,48,11,0,48,48,0,13,13
11,6,1254,9120,0,0,0,0,0,704,832878,0,195,11,0,195,195,0,899,195
11,7,1455,10525,0,0,0,0,0,0,969503,0,248,12,0,248,248,0,248,248
11,8,1603,11686,0,0,0,0,0,0,734419,0,163,10,0,163,163,0,162,162
11,9,1745,12723,0,0,0,0,0,263,687719,0,187,8,0,187,187,0,450,187
11,10,1933,14177,0,0,0,0,0,43,911287,0,364,12,0,364,364,0,364,364
11,11,2054,15205,0,0,0,0,0,0,457399,0,51,8,0,51,51,0,26,26
11,12,2180,16250,0,0,0,0,0,0,609160,0,1,8,0,1,1,0,1,1
11,13,2319,17312,0,0,0,0,0,263,709133,0,13,9,0,13,13,0,276,13
11,14,2542,19206,0,0,0,0,0,0,1160263,0,14,15,0,14,14,0,8,8
11,15,2769,21106,0,0,0,0,0,306,1158945,0,14,15,0,14,14,0,319,13
11,16,2888,22177,0,0,0,0,0,0,577360,0,0,8,0,0,0,0,0,0
11,17,3007,23207,0,0,0,0,0,0,568482,0,14,8,0,14,14,0,14,14
11,18,3217,25235,0,0,0,0,0,0,1016787,0,16,17,0,16,16,0,16,16
11,19,3409,27004,0,0,0,0,0,0,994139,0,12,14,0,12,12,0,7,7
11,20,3517,28031,0,0,0,0,0,0,571472,0,7,7,0,7,7,0,6,6
11,21,3683,29630,0,0,0,0,0,0,733534,0,1,13,0,1,1,0,0,0
11,22,3798,30716,0,0,0,0,0,0,541043,0,0,9,0,0,0,0,0,0
11,23,3993,32576,0,0,0,0,0,0,937685,0,0,13,0,0,0,0,0,0
11,24,4187,34318,0,0,0,0,0,263,970806,0,0,12,0,0,0,0,263,0
11,25,4377,36233,0,0,0,0,0,0,962857,0,0,14,0,0,0,0,0,0
11,26,4597,38318,0,0,0,0,0,306,1022056,0,0,16,0,0,0,0,43,0
11,27,4701,39386,0,0,0,0,0,0,517571,0,0,9,0,0,0,0,0,0
11,28,4923,41686,0,0,0,0,0,0,1180823,0,0,19,0,0,0,0,0,0
11,29,5140,44022,0,0,0,0,0,0,1065583,0,0,19,0,0,0,0,0,0
11,30,5340,46111,0,0,0,0,0,0,983745,0,0,16,0,0,0,0,0,0
11,31,5612,48546,0,0,0,0,0,0,1731334,0,0,18,0,0,0,0,0,0
11,32,5818,50780,0,0,0,0,0,0,982212,0,0,17,0,0,0,0,0,0
11,33,5919,51811,0,0,0,0,0,0,493239,0,0,7,0,0,0,0,0,0
11,34,6004,52909,0,0,0,0,0,0,385073,0,0,7,0,0,0,0,0,0
11,35,6193,55079,0,0,0,0,0,0,880634,0,0,15,0,0,0,0,0,0
11,36,6371,57096,0,0,0,0,0,0,894051,0,0,15,0,0,0,0,0,0
11,37,6460,58165,0,0,0,0,0,0,381648,0,0,8,0,0,0,0,0,0
11,38,6684,60630,0,0,0,0,0,0,1073125,0,0,17,0,0,0,0,0,0
11,39,6776,61647,0,0,0,0,0,0,523661,0,0,8,0,0,0,0,0,0
11,40,7002,64202,0,0,0,0,0,0,1079472,0,0,18,0,0,0,0,0,0
11,41,7227,66866,0,0,0,0,0,263,1074150,0,0,20,0,0,0,0,263,0
11,42,7326,67953,0,0,0,0,0,0,505175,0,0,7,0,0,0,0,0,0
11,43,7554,70656,0,0,0,0,0,306,1168477,0,0,19,0,0,0,0,306,0
11,44,7644,71753,0,0,0,0,0,0,387840,0,0,7,0,0,0,0,0,0
11,45,7865,74487,0,0,0,0,0,0,1116906,0,0,21,0,0,0,0,0,0
11,46,8082,77149,0,0,0,0,0,0,1023427,0,0,18,0,0,0,0,0,0
11,47,8182,78206,0,0,0,0,0,0,463544,0,0,9,0,0,0,0,0,0
11,48,8261,79274,0,0,0,0,0,0,377566,0,0,8,0,0,0,0,0,0
11,49,8481,82005,0,0,0,0,0,0,1095512,0,0,19,0,0,0,0,0,0
11,50,8749,85207,0,0,0,0,0,0,1112327,0,0,23,0,0,0,0,0,0
11,51,9006,88687,0,0,0,0,0,0,921197,0,0,23,0,0,0,0,0,0
11,52,9198,91209,0,0,0,0,0,0,801673,0,0,18,0,0,0,0,0,0
11,53,9427,93932,0,0,0,0,0,0,1125123,0,0,20,0,0,0,0,0,0
11,54,9663,97003,0,0,0,0,0,0,1250311,0,0,23,0,0,0,0,0,0
11,55,9902,100194,0,0,0,0,0,0,1172397,0,0,23,0,0,0,0,0,0
11,56,9980,101302,0,0,0,0,0,0,404493,0,0,9,0,0,0,0,0,0
11,57,10061,102408,0,0,0,0,0,0,407867,0,0,7,0,0,0,0,0,0
11,58,10287,105342,0,0,0,0,0,0,1062396,0,0,21,0,0,0,0,0,0
11,59,10491,108150,0,0,0,0,0,0,992476,0,0,20,0,0,0,0,0,0
11,60,10728,111315,0,0,0,0,0,0,1136729,0,0,22,0,0,0,0,0,0
11,61,10814,112451,0,0,0,0,0,0,350194,0,0,9,0,0,0,0,0,0
11,62,11065,116063,0,0,0,0,0,0,1125783,0,0,24,0,0,0,0,0,0
